ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt6984772,Senjittale En Kadhala,2017,100 min,7.4,26,"Drama, Romance            ",tamil
tt2335908,Swami Ayyappan,2012,90 min,7.5,34,"Animation, Action, Adventure            ",kannada
tt0064915,Saat Hindustani,1969,144 min,6.5,198,"Action, Adventure, Drama            ",tamil
tt1649431,Vedam,2010,135 min,8.1,"7,130","Action, Drama            ",telugu
tt4897596,Digbhayam,2019,107 min,9.2,251,Thriller            ,kannada
tt5368986,Ringa Ringa,2010,102 min,6.8,42,Thriller            ,marathi
tt0259996,Ek Hi Bhool,1981,144 min,5.8,136,"Drama, Family, Romance            ",hindi
tt5475470, Madam Secretary,2014–2019,43 min,7.5,246,Drama            ,nepali
tt0269398,Jeevana Jyoti,1975,146 min,7.6,17,Drama            ,telugu
tt0363915,Pyar Ke Naam Qurban,1990,134 min,5.8,37,"Action, Drama, Romance            ",hindi
tt0416120,Police Force: An Inside Story,2004,138 min,4.5,731,"Action, Crime, Drama            ",hindi
tt2946468,Ula,2019,122 min,5.3,27,Drama            ,tamil
tt0310712,Bancharamer Bagan,1980,133 min,7.8,228,Fantasy            ,bengali
tt0449994,Jodhaa Akbar,2008,213 min,7.6,"30,303","Action, Drama, History            ",oriya
tt0064241,Do Raaste,1969,165 min,7.0,266,"Drama, Romance            ",hindi
tt7340684,The Final Exit,2017,119 min,6.2,41,Horror            ,hindi
tt8365050,Raambo2,2018,140 min,6.2,69,Comedy            ,kannada
tt0295603,Shirdi Sai Baba,2001,150 min,4.9,177,"Drama, Mystery            ",hindi
tt0239246,Avinash,1986,171 min,6.0,42,"Action, Crime, Drama            ",hindi
tt13740878,Mushk,2020– ,38 min,8.3,13,Drama            ,oriya
tt2670216,Kanebaaz,2014,90 min,7.9,279,Drama            ,urdu
tt0259877,Bandh Darwaza,1990,145 min,5.2,292,"Action, Drama, Horror            ",hindi
tt0454429,Chingaari,2006,155 min,4.7,186,Drama            ,hindi
tt8365356,Lagna Mubarak,2018,130 min,6.3,30,Drama            ,marathi
tt0430989,Darling Darling,2000,155 min,6.0,211,Romance            ,malayalam
tt9477520,Asuran,2019,141 min,8.4,"13,368","Action, Drama            ",tamil
tt0158698,Karm,1977,156 min,6.7,67,"Drama, Family            ",hindi
tt0349333,Darna Mana Hai,2003,121 min,6.3,"3,153",Horror            ,hindi
tt1587857,Shatru,1984,150 min,8.0,45,"Crime, Drama            ",bengali
tt9817018,When the Moon Was Full,2019,131 min,6.7,"1,878","Crime, Drama, Romance            ",oriya
tt0268349,Hare Kanch Ki Chooriyan,1967,165 min,6.5,17,"Drama, Family, Romance            ",hindi
tt2625014,Shahanpan Dega Deva,2011,115 min,5.0,16,Comedy            ,marathi
tt8811292,Bharaate,2019,166 min,4.9,175,"Action, Drama            ",kannada
tt0058759,Yaadein,1964,113 min,7.6,97,"Drama, Mystery            ",hindi
tt13342406,Aarkkariyam,2021,126 min,8.0,33,Drama            ,malayalam
tt3112990,Bhalobasa Aaj Kal,2013,148 min,6.3,143,"Comedy, Romance            ",bengali
tt8364418,Adanga Maru,2018,145 min,7.2,"1,943","Action, Crime, Drama            ",tamil
tt1843994,Necklace,2011,110 min,5.8,22,Thriller            ,bengali
tt3575136,Nimirndhu Nil,2014,152 min,5.9,606,"Action, Drama            ",tamil
tt13014050,Musings of an Uninspired Artist,2020,74 min,7.5,8,Drama            ,hindi
tt9760590,Vakathirivu,2019,122 min,3.1,14,Drama            ,malayalam
tt3348716,Antaraal,2013,111 min,7.1,36,Drama            ,bengali
tt7853278,Pakka,2018,147 min,1.5,138,"Action, Comedy, Romance            ",tamil
tt0305811,Mathru Devo Bhava,1993,140 min,7.4,119,Drama            ,telugu
tt3851710,Meri Beti,2013–2014,40 min,7.9,13,Drama            ,oriya
tt5559736,Roopantharam,2015,96 min,7.8,6,"Drama, Family            ",malayalam
tt8690662,Ambar Sen Antordhan Rahasyo,1999,49 min,7.1,49,"Adventure, Crime, Thriller            ",bengali
tt0280845,Kondaveeti Simhasanam,2002,180 min,3.9,276,"Action, Drama            ",telugu
tt0067310,Kommissar X jagt die roten Tiger,1971,89 min,5.4,58,"Action, Thriller            ",urdu
tt0359728,Naach Uthe Sansaar,1976,132 min,5.8,14,Romance            ,hindi
tt7188742,Paisa Vasool,2017,138 min,4.3,550,"Action, Comedy            ",telugu
tt5349672,Ma Chu Ka,2017,119 min,5.7,77,"Crime, Mystery, Thriller            ",malayalam
tt0282268,Yeh Hai Mumbai Meri Jaan,1999,148 min,4.5,260,"Action, Comedy, Romance            ",hindi
tt0230028,Be-Reham,1980,147 min,6.7,31,"Action, Crime, Thriller            ",hindi
tt5066186, Arman ja viimeinen ristiretki,2013– ,60 min,7.2,6,Reality-TV            ,nepali
tt7766018,The Pushkar Lodge,2020,115 min,8.6,14,Drama            ,hindi
tt0089765,Pagal Nilavu,1985,145 min,6.4,142,"Crime, Drama, Romance            ",tamil
tt10987184,Petromax,2019,128 min,5.4,308,"Comedy, Horror            ",tamil
tt3604244,Kadhaveedu,2013,106 min,5.1,21,Family            ,malayalam
tt9807856,Kaanadante Maayavadanu,2020,127 min,8.7,22,Fantasy            ,kannada
tt14095634,Thaen,2021,104 min,9.1,90,Drama            ,tamil
tt0363833,Mumbai Se Aaya Mera Dost,2003,146 min,3.3,543,"Action, Comedy, Drama            ",hindi
tt5269528,Shuvoda,1986,126 min,7.8,16,"Drama, Family            ",bengali
tt3915380,Phuppi Ka Ladka Ya Khala Ka Ladka,2011 TV Movie,70 min,7.2,25,Comedy            ,oriya
tt1436565,The Firm Land,2008,95 min,5.4,13,Drama            ,hindi
tt0294834,Parthen Rasithen,2000,165 min,6.5,119,"Romance, Thriller            ",tamil
tt2181931,English Vinglish,2012,134 min,7.8,"33,990","Comedy, Drama, Family            ",hindi
tt0282889,Rajavinte Makan,1986,132 min,7.6,675,"Action, Crime, Drama            ",malayalam
tt7301070,Na Maloom Afraad 2,2017,118 min,6.9,"1,125","Action, Comedy, Crime            ",urdu
tt0378156,Kaaranama,1990,138 min,4.9,15,Drama            ,hindi
tt1606168,Anari,II 1975,144 min,2.6,19,Musical            ,urdu
tt0985636,Laaga Chunari Mein Daag: Journey of a Woman,2007,122 min,5.3,"2,325","Drama, Family, Romance            ",bhojpuri
tt0259263,Daivathinte Vikrithikal,1992,108 min,7.4,33,Drama            ,malayalam
tt0888045,Paral Ko Aago,1978,139 min,8.1,18,"Comedy, Drama, Mystery            ",nepali
tt0083081,Silsila,1981,182 min,7.3,"2,574","Drama, Family, Romance            ",hindi
tt8983210,Singham,2019,141 min,5.4,92,"Action, Drama            ",punjabi
tt10368582,Chinnada Gombe,2018,110 min,8.6,44,Horror            ,kannada
tt5289734,Banglo Berkunci,2015,80 min,3.1,15,"Horror, Mystery            ",tamil
tt9319874,Maara,2021,149 min,7.6,"3,073","Adventure, Drama, Romance            ",tamil
tt3579932,Anima State,2013,80 min,6.7,31,Drama            ,oriya
tt0064086,Bhuvan Shome,1969,96 min,7.5,391,"Comedy, Drama            ",hindi
tt0899269,Chinnodu,2006,150 min,4.0,51,"Action, Crime, Drama            ",telugu
tt5468594,Oh! Henry,2013,130 min,3.8,30,Drama            ,bengali
tt1820720,Tournament,2010,150 min,4.4,184,"Drama, Thriller            ",malayalam
tt3722726,The Forbidden Note,2016,112 min,7.2,38,"Drama, Romance            ",urdu
tt5190958,Katyar Kaljat Ghusali,2015,162 min,8.8,"1,911",Musical            ,marathi
tt7148422,Kaccha Limbu,2017,110 min,7.8,230,Drama            ,marathi
tt5994822,Sunshine Music Tours & Travels,2016,110 min,6.5,30,Comedy            ,hindi
tt3309844,Titoo MBA,2014,111 min,4.6,98,"Comedy, Romance            ",hindi
tt5701116,Jaggu Dada,2016,159 min,6.1,601,"Comedy, Romance            ",kannada
tt0206554,Anpadh,1962,150 min,6.6,105,"Drama, Musical, Romance            ",hindi
tt0113455,Jallaad,1995,144 min,5.7,153,"Action, Drama            ",hindi
tt0134839,Naqab,1955,130 min,8.6,16,Romance            ,hindi
tt8176142,The Sound Story,2019,105 min,9.0,368,"Documentary, Drama            ",malayalam
tt0285868,Pandavas: The Five Warriors,2000,110 min,4.5,31,"Animation, Action, Drama            ",hindi
tt7471004,The House Next Door,2017,137 min,6.8,"2,077",Horror            ,tamil
tt1230165,Rock On!!,2008,145 min,7.7,"21,008","Drama, Music            ",hindi
tt0430328,Madhoshi,2004,122 min,4.5,390,"Musical, Mystery, Drama            ",hindi
tt8042112,Gypsy,2020,145 min,6.6,580,Drama            ,tamil
tt1017456,Race,I 2008,149 min,6.7,"13,217","Action, Crime, Drama            ",hindi
tt3990278,Diary of a Badman,2010,20 min,8.9,17,"Short, Comedy            ",urdu
tt3744098,Naku Penta Naku Taka,2014,135 min,4.9,78,Thriller            ,malayalam
tt0044952,Nagarik,1952,127 min,7.5,188,Drama            ,bengali
tt4471488,Mythri,2015,137 min,7.4,300,Drama            ,malayalam
tt0349058,88 Antop Hill,2003,119 min,4.7,63,"Mystery, Thriller            ",hindi
tt2290133,Ayyare,2012,129 min,6.5,104,"Drama, Family            ",telugu
tt2004191,Chaappa Kurish,2011,123 min,7.1,"1,162",Drama            ,malayalam
tt3686130,1 by Two,2014,150 min,5.4,347,Thriller            ,malayalam
tt7886740,Asehi Ekada Vhave,2018,119 min,6.8,32,Drama            ,marathi
tt1039995,U Me Aur Hum,2008,156 min,5.9,"2,424","Drama, Romance            ",hindi
tt13989310,Koi Jaane Na,2021,141 min,2.3,114,Thriller            ,hindi
tt2889234,Theeya Velai Seiyyanum Kumaru,2013,130 min,6.1,"1,386",Comedy            ,telugu
tt0233326,Bhabhi,1957,165 min,6.7,46,Drama            ,hindi
tt0400575,Kerala House Udan Vilpanakku,2004,121 min,4.0,99,Comedy            ,malayalam
tt0246926,Shree Krishna Leelai,1977,130 min,6.0,5,Drama            ,tamil
tt8490886,Memory Card,2018,100 min,5.5,12,Comedy            ,marathi
tt1114733,Bharya Swantham Suhruthu,2009,160 min,4.9,28,"Comedy, Drama            ",malayalam
tt1629376,7 Khoon Maaf,2011,137 min,6.1,"5,582","Drama, Mystery, Thriller            ",hindi
tt3477498,Masala Republic,2014,135 min,5.2,103,"Comedy, Thriller            ",malayalam
tt5351604,Ramer Sumoti,1985,115 min,6.8,9,"Adventure, Drama            ",bengali
tt0471646,Darwaza Bandh Rakho,2006,106 min,5.3,336,"Comedy, Crime, Drama            ",hindi
tt5615670,Mazhai pozhuthin mayakathile,2012,111 min,7.9,61,Drama            ,tamil
tt0255112,Dhaai Akshar Prem Ke,2000,167 min,3.7,"1,293","Drama, Romance            ",hindi
tt3387442, Coke Studio,2008– ,60 min,4.6,8,Music            ,urdu
tt3004774,Tigers,2014,94 min,7.3,"1,503",Drama            ,hindi
tt2088847,Oh My Friend,2011,130 min,6.6,"1,090",Romance            ,telugu
tt10682506,Margamkali,2019,142 min,4.7,144,"Comedy, Romance            ",malayalam
tt13322956,Dum Laga Ke Haisha,2016,109 min,7.5,17,Drama            ,hindi
tt0407485,19 Revolutions,2004,94 min,4.7,15,Drama            ,telugu
tt0267941,Spandan,1982,135 min,6.1,9,Drama            ,hindi
tt3368378,Ek Cup Chya,2009,120 min,7.4,109,Drama            ,marathi
tt2548094,Thanha Rathi Ranga,2014,95 min,8.4,586,Drama            ,tamil
tt5293388,Panaah,2015,15 min,7.6,11,"Short, Crime, Drama            ",oriya
tt7026934,Mohabbat.pk,2017– ,40 min,8.7,6,Comedy            ,oriya
tt0215789,Gawaahi,1989,111 min,5.6,34,Mystery            ,hindi
tt2580046,Miraculous: Tales of Ladybug & Cat Noir,2015– ,20 min,7.7,"7,035","Animation, Action, Adventure            ",oriya
tt2188116,Baandhon,2012,110 min,8.2,41,Drama            ,assamese
tt3329774,Thira,2013,113 min,7.3,904,Thriller            ,malayalam
tt10986080,Kandy Twist,2019,113 min,8.2,8,Drama            ,hindi
tt0377127,Dongodu,2003,144 min,4.9,107,Comedy            ,telugu
tt0269079,Chelleli Kapuram,1971,167 min,8.2,5,"Musical, Drama            ",telugu
tt0489530,Nyaydaata,1999,123 min,5.0,13,Action            ,hindi
tt3255586,P Se PM Tak,2015,123 min,3.9,80,"Comedy, Drama            ",hindi
tt8954610,Gounder Vettu Mappillai,2002,136 min,3.2,5,Drama            ,tamil
tt0833529,Saatchya Aat Gharat,2004,140 min,7.2,191,Drama            ,marathi
tt8535546,Aatagadharaa Siva,2018,111 min,7.3,163,"Action, Comedy, Drama            ",telugu
tt5340534,Express Raja,2016,150 min,7.0,939,"Action, Comedy, Romance            ",telugu
tt3848888,The Shaukeens,2014,124 min,4.9,"2,873",Comedy            ,hindi
tt0214935,Mattoral,1988,114 min,7.6,91,Drama            ,malayalam
tt2246551,Achal,2012,91 min,7.8,12,Drama            ,bengali
tt0857395,Prateeksha,2006,150 min,5.5,46,Romance            ,hindi
tt2675978,Dedh Ishqiya,2014,152 min,7.1,"6,934","Comedy, Drama, Romance            ",hindi
tt0326722,Agnivarsha: The Fire and the Rain,2002,126 min,4.6,359,"Drama, Fantasy, Romance            ",hindi
tt3171836,Circus,II 2009,140 min,6.2,30,"Action, Thriller            ",kannada
tt8269104,Famous Pandey,2017,104 min,4.9,7,Drama            ,hindi
tt0469027,Bangaram,2006,178 min,4.7,746,"Action, Drama            ",telugu
tt0449828,Ayya,2005,159 min,5.7,228,"Drama, Romance            ",tamil
tt7581902,Sonu Ke Titu Ki Sweety,2018,138 min,7.1,"19,673","Comedy, Romance            ",hindi
tt5164436,Mah e Mir,2016,146 min,7.3,618,"Biography, Drama, Romance            ",oriya
tt0145851,Jagriti,1955,138 min,6.9,128,"Comedy, Drama, Family            ",hindi
tt0318972,Akasthile Paravakal,2001,125 min,6.2,28,"Action, Drama            ",malayalam
tt0295599,Shantata! Court Chalu Aahe,1971,138 min,8.0,49,Drama            ,marathi
tt2902584,Agnishwar,1975,62 min,8.5,81,Drama            ,bengali
tt4489046,Lakshmi Raave Maa Intiki,2014,152 min,4.9,73,"Drama, Family, Romance            ",telugu
tt0260579,Yeh Desh,1984,150 min,5.9,37,"Action, Drama            ",hindi
tt0298327,Fakira,1976,139 min,6.5,96,"Action, Drama, Thriller            ",hindi
tt0230734,Sargam,1992,141 min,7.2,165,"Drama, Musical, Romance            ",malayalam
tt0232260,Palki,1967,160 min,5.5,35,"Drama, Family, Musical            ",hindi
tt0456165,Salaam Namaste,2005,158 min,6.2,"6,902","Comedy, Drama, Romance            ",hindi
tt1596723,Click,I 2010,127 min,3.5,312,"Drama, Horror, Mystery            ",urdu
tt7476874,Adrishya,2017,106 min,3.3,100,"Drama, Family, Horror            ",hindi
tt11091572,RDX Love,2019,145 min,3.1,64,Drama            ,telugu
tt0244713,Phir Kab Milogi,1974,132 min,6.2,44,Romance            ,hindi
tt0353975,Sandesham,1991,138 min,9.0,"3,776","Comedy, Drama            ",malayalam
tt0030505,Nirmala,1938,128 min,5.5,14,Drama            ,hindi
tt1961143,...EBONG KANNA,2010,119 min,8.1,10,Drama            ,bengali
tt0256852,Karunam,2000,78 min,7.2,12,Drama            ,malayalam
tt7583794,Her. Him. The Other,2018,116 min,6.9,14,Drama            ,tamil
tt11199310,Miss India,2020,136 min,3.3,"1,464",Drama            ,tamil
tt0246728,Khichdi,1985,139 min,6.8,10,Comedy            ,marathi
tt7853292,Antariksham 9000 kmph,2018,140 min,6.0,"1,076","Adventure, Drama, Sci-Fi            ",telugu
tt0244949,Accident,1985,121 min,7.8,199,"Crime, Drama, Thriller            ",kannada
tt4251118,Dai Daitya,1999,150 min,6.5,13,Drama            ,bengali
tt0283496,Mr. Butler,2000,126 min,5.6,223,"Comedy, Drama            ",malayalam
tt0250937,Ankhon Mein Tum Ho,1997,151 min,5.6,45,Romance            ,hindi
tt0305423,Devullu,2001,148 min,7.0,115,Drama            ,telugu
tt8291224,Uri: The Surgical Strike,2018,138 min,8.2,"44,391","Action, Drama, War            ",hindi
tt2224254,3 Bachelors,2012,114 min,3.3,164,"Comedy, Romance            ",hindi
tt5475136,Ebhabeo Phire Asha Jay,2015,110 min,7.0,7,Comedy            ,bengali
tt0411469,Hazaaron Khwaishein Aisi,2003,120 min,7.9,"4,709",Drama            ,hindi
tt8873348,Boyz 2,2018,122 min,6.8,212,Comedy            ,marathi
tt11543916,Chathur Mukham,2021,138 min,8.1,321,"Horror, Thriller            ",malayalam
tt0319480,Hafta Vasuli,1998,140 min,5.0,24,Action            ,hindi
tt2265493,Payyans,2011,138 min,3.8,80,Drama            ,malayalam
tt0975292,Kharidar,2006– ,65 min,7.6,8,Drama            ,oriya
tt4024858,8969,2016,147 min,6.8,49,"Crime, Mystery, Thriller            ",urdu
tt0422943,Petals,2001,16 min,5.8,5,Short            ,malayalam
tt0316854,Vietnam Veedu,1970,164 min,7.1,78,Drama            ,tamil
tt7678460,Firkee,2018,113 min,8.5,20,Drama            ,marathi
tt1474271,Love Khichdi,2009,130 min,5.7,301,"Comedy, Drama, Romance            ",hindi
tt1620697,Bhavnao Ko Samjho,2010,114 min,4.2,75,"Action, Comedy, Drama            ",hindi
tt2939144,Entry,I 2013,107 min,1.9,23,"Action, Crime, Drama            ",malayalam
tt6143982,Shonibar Bikel,2019,83 min,8.3,59,"Drama, Thriller            ",bengali
tt1399186,Ei Prithibi Tomar Aamar,2009,130 min,7.2,14,"Drama, Musical, Romance            ",bengali
tt1182884,Dulha Mil Gaya,2010,152 min,4.2,"2,478","Comedy, Drama, Romance            ",hindi
tt0165610,Agent Vinod,1977,139 min,5.7,84,"Action, Crime, Drama            ",hindi
tt1756660,Oru Black & White Kudumbam,2009,135 min,4.3,58,"Comedy, Drama            ",malayalam
tt0371982,Taxi Driver,1981,129 min,8.4,35,Musical            ,telugu
tt5785158,Dulla Bhatti Wala,2016,107 min,5.0,65,Drama            ,punjabi
tt4501288,Mylanchi Monjulla Veedu,2014,158 min,4.4,113,"Comedy, Drama            ",malayalam
tt0284811,Aarzoo,1999,175 min,5.4,"1,431","Drama, Romance            ",hindi
tt1499272,London,II 2005,149 min,4.4,93,"Action, Comedy, Drama            ",tamil
tt5338082,Sur Sapata,2019,128 min,7.2,38,"Comedy, Drama, Sport            ",marathi
tt0254777,Seevalaperi Pandi,1994,114 min,6.8,40,"Action, Thriller            ",tamil
tt0115009,Yaraana,1995,125 min,4.7,332,"Action, Drama, Musical            ",hindi
tt0770214,Kabul Express,2006,105 min,6.8,"3,142","Adventure, Comedy, Drama            ",hindi
tt0156985,Sadak,1991,134 min,6.6,"2,287","Action, Drama, Romance            ",hindi
tt1515210,Vihir,2009,120 min,7.3,252,Drama            ,marathi
tt0391536,Wrong Number,I 2003,121 min,4.0,56,"Mystery, Thriller            ",hindi
tt6035592,Selfie,III 2016,123 min,7.6,5,"Horror, Thriller            ",kannada
tt10636632,Buro Sadhu,2019,96 min,7.2,240,Drama            ,bengali
tt0154412,Dil Aur Deewaar,1978,156 min,5.5,30,"Action, Crime, Drama            ",hindi
tt0451919,Socha Na Tha,2005,137 min,7.4,"7,445","Comedy, Drama, Romance            ",hindi
tt7687138,Bhor: Dawn,2018,93 min,7.4,143,Drama            ,hindi
tt5068892,Kerry on Kutton,2016,125 min,5.7,215,Drama            ,hindi
tt1285147,Visakha Express,2008,99 min,4.9,66,"Action, Crime, Drama            ",telugu
tt0325507,Gulacha Ganapati,1953,137 min,8.6,31,Comedy            ,marathi
tt8238312,Mithun,2018,133 min,6.4,8,Romance            ,marathi
tt4581722,Ishq Ke Parindey,2015,120 min,6.8,51,"Music, Romance            ",hindi
tt0051399,Bari Theke Paliye,1958,124 min,7.6,194,Drama            ,bengali
tt9850646,Doorbeen,2019,126 min,5.9,88,"Adventure, Comedy, Drama            ",punjabi
tt3908994,Suntali,2014,110 min,7.1,22,"Comedy, Drama            ",nepali
tt0247992,Dulhan Hum Le Jayenge,2000,158 min,5.0,"3,012","Comedy, Drama, Romance            ",hindi
tt5638474,Wajah Tum Ho,2016,136 min,4.3,"1,129","Drama, Mystery, Romance            ",hindi
tt0162480,Mr. & Mrs. Khiladi,1997,133 min,6.4,"5,940","Comedy, Drama, Romance            ",hindi
tt4675414,Handa and Bhonda,2010,115 min,6.4,43,"Comedy, Drama            ",bengali
tt5543488,Sowkarpettai,2016,91 min,1.9,116,"Horror, Thriller            ",tamil
tt3037162,Ramanujan,2014,153 min,7.2,177,"Biography, Drama, History            ",tamil
tt0120117,Shikari,2000,160 min,4.5,423,"Crime, Drama, Thriller            ",hindi
tt3359290,Bobby Jasoos,2014,121 min,5.5,"2,174","Comedy, Drama, Thriller            ",urdu
tt8936268,Myrah,2018,134 min,5.7,13,"Drama, Romance            ",hindi
